59.960;0.360;N
60.320;0.520;N
60.840;0.544;N
61.384;0.536;N
61.920;0.488;N
62.408;0.544;N
62.952;0.536;N
63.488;0.488;N
63.976;0.640;N
64.616;0.496;N
65.112;0.536;N
65.648;0.600;N
66.248;0.560;N
66.808;0.520;N
67.328;0.512;N
67.840;0.576;N
68.416;0.512;N
68.928;0.528;N
69.456;0.512;N
69.968;0.512;N
70.480;0.472;N
70.952;0.520;N
71.472;0.600;N
72.072;0.480;N
72.552;0.496;N
73.048;0.536;N
73.584;0.464;N
74.048;0.480;N
74.528;0.456;N
74.984;0.680;N
75.664;0.480;N
76.144;0.504;N
76.648;0.544;N
77.192;0.512;N
77.704;0.504;N
78.208;0.528;N
78.736;0.544;N
79.280;0.488;N
79.768;0.520;N
80.288;0.552;N
80.840;0.504;N
81.344;0.504;N
81.848;0.512;N
82.360;0.560;N
82.920;0.488;N
83.408;0.472;N
83.880;0.496;N
84.376;0.464;N
84.840;0.488;N
85.328;0.504;N
85.832;0.496;N
86.328;0.504;N
86.832;0.672;N
87.504;0.504;N
88.008;0.592;N
88.600;0.552;N
89.152;0.568;N
89.720;0.496;N
90.216;0.560;N
90.776;0.488;N
91.264;0.560;N
91.824;0.472;N
92.296;0.504;N
92.800;0.472;N
93.272;0.616;N
93.888;0.568;N
94.456;0.496;N
94.952;0.520;N
95.472;0.528;N
96.000;0.504;N
96.504;0.544;N
97.048;0.464;N
97.512;0.672;N
98.184;0.504;N
98.688;0.536;N
99.224;0.480;N
99.704;0.488;N
100.192;0.528;N
100.720;0.528;N
101.248;0.480;N
101.728;0.560;N
102.288;0.520;N
102.808;0.576;N
103.384;0.512;N
103.896;0.488;N
104.384;0.496;N
104.880;0.544;N
105.424;0.488;N
105.912;0.488;N
106.400;0.496;N
106.896;0.488;N
107.384;0.480;N
107.864;0.488;N
108.352;0.512;N
108.864;0.560;N
109.424;0.480;N
109.904;0.488;N
110.392;0.528;N
110.920;0.600;N
111.520;0.504;N
112.024;0.464;N
112.488;0.512;N
113.000;0.488;N
113.488;0.512;N
114.000;0.464;N
114.464;0.480;N
