0.000;0.336;N
0.336;0.736;N
1.072;0.736;N
1.808;0.728;N
2.536;0.728;N
3.264;0.728;N
3.992;0.720;N
4.712;0.728;N
5.440;0.400;N
5.840;1.000;N
6.840;0.728;N
7.568;0.728;N
8.296;0.728;N
9.024;0.728;N
9.752;0.728;N
10.480;0.720;N
11.200;0.728;N
11.928;0.728;N
12.656;0.408;N
13.064;0.456;N
13.520;1.016;N
14.536;0.744;N
15.280;0.736;N
16.016;0.728;N
16.744;0.728;N
17.472;0.728;N
18.200;1.128;N
19.328;0.448;N
19.776;1.016;N
20.792;0.744;N
21.536;0.736;N
22.272;0.736;N
23.008;0.728;N
23.736;0.728;N
24.464;0.728;N
25.192;0.728;N
25.920;0.728;N
26.648;0.728;N
27.376;0.728;N
28.104;0.728;N
28.832;0.728;N
29.560;0.728;N
30.288;0.728;N
31.016;0.728;N
31.744;0.728;N
32.472;0.728;N
33.200;0.728;N
33.928;0.728;N
34.656;0.728;N
35.384;0.728;N
36.112;0.728;N
36.840;0.728;N
37.568;0.728;N
38.296;0.720;N
39.016;0.736;N
39.752;0.728;N
40.480;0.728;N
41.208;0.728;N
41.936;0.720;N
42.656;0.736;N
43.392;0.728;N
44.120;0.728;N
44.848;0.728;N
45.576;0.728;N
46.304;0.728;N
47.032;0.728;N
47.760;0.728;N
48.488;0.728;N
49.216;0.728;N
49.944;0.728;N
50.672;0.728;N
51.400;0.728;N
52.128;0.728;N
52.856;0.736;N
53.592;0.728;N
54.320;0.728;N
55.048;0.728;N
55.776;0.728;N
56.504;0.736;N
57.240;0.728;N
57.968;0.736;N
58.704;0.720;N
59.424;0.736;N
60.160;0.728;N
60.888;1.400;N
62.288;0.736;N
63.024;0.728;N
63.752;0.736;N
64.488;0.728;N
65.216;0.728;N
65.944;0.728;N
66.672;0.728;N
67.400;0.728;N
68.128;0.856;N
68.984;1.016;N
70.000;0.752;N
70.752;0.424;N
71.176;0.848;N
72.024;0.752;N
72.776;0.728;N
73.504;0.744;N
74.248;0.736;N
74.984;0.728;N
75.712;0.736;N
76.448;0.728;N
77.176;0.736;N
77.912;0.736;N
78.648;0.728;N
79.376;0.736;N
80.112;0.736;N
80.848;0.728;N
81.576;0.944;N
82.520;1.024;N
83.544;0.744;N
84.288;0.744;N
85.032;0.736;N
85.768;0.736;N
86.504;0.736;N
87.240;0.736;N
87.976;0.736;N
88.712;0.728;N
89.440;0.736;N
90.176;0.736;N
90.912;0.736;N
91.648;0.736;N
92.384;0.736;N
93.120;0.728;N
93.848;0.736;N
94.584;0.736;N
95.320;0.736;N
