4.016;0.328;N
4.344;0.656;N
5.000;0.720;N
5.720;0.672;N
6.392;0.680;N
7.072;0.416;N
7.488;0.256;N
7.744;0.688;N
8.432;0.480;N
8.912;0.208;N
9.120;0.312;N
9.432;0.360;N
9.792;0.312;N
10.104;0.360;N
10.464;0.704;N
11.168;0.440;N
11.608;0.200;N
11.808;0.664;N
12.472;0.240;N
12.712;0.424;N
13.136;0.704;N
13.840;0.296;N
14.136;0.368;N
14.504;0.632;N
15.136;0.480;N
15.616;0.368;N
15.984;0.528;N
16.512;0.632;N
17.144;0.648;N
17.792;0.680;N
18.472;0.632;N
19.104;0.640;N
19.744;0.672;N
20.416;0.592;N
21.008;0.664;N
21.672;0.640;N
22.312;0.664;N
22.976;0.608;N
23.584;0.632;N
24.216;0.664;N
24.880;0.664;N
25.544;0.640;N
26.184;0.648;N
26.832;0.648;N
27.480;0.680;N
28.160;0.624;N
28.784;0.640;N
29.424;0.640;N
30.064;0.680;N
30.744;0.656;N
31.400;0.616;N
32.016;0.672;N
32.688;0.616;N
33.304;0.680;N
33.984;0.624;N
34.608;0.632;N
35.240;0.640;N
35.880;0.672;N
36.552;0.656;N
37.208;0.600;N
37.808;0.640;N
38.448;0.672;N
39.120;0.624;N
39.744;0.632;N
40.376;0.672;N
41.048;0.632;N
41.680;0.640;N
42.320;0.640;N
42.960;0.680;N
43.640;0.640;N
44.280;0.648;N
44.928;0.640;N
45.568;0.696;N
46.264;0.640;N
46.904;0.656;N
47.560;0.480;N
48.040;0.896;N
48.936;0.728;N
49.664;0.688;N
50.352;0.672;N
51.024;0.688;N
51.712;0.664;N
52.376;0.656;N
53.032;0.672;N
53.704;0.696;N
54.400;0.640;N
55.040;0.656;N
55.696;0.648;N
56.344;0.672;N
57.016;0.672;N
57.688;0.672;N
58.360;0.672;N
59.032;0.408;N
59.440;0.264;N
59.704;0.632;N
60.336;0.664;N
61.000;0.648;N
61.648;0.384;N
62.032;0.296;N
62.328;0.208;N
62.536;0.424;N
62.960;0.664;N
63.624;0.704;N
64.328;0.648;N
64.976;0.656;N
65.632;0.648;N
66.280;0.648;N
66.928;0.648;N
67.576;0.672;N
68.248;0.664;N
68.912;0.632;N
69.544;0.632;N
70.176;0.632;N
70.808;0.640;N
71.448;0.632;N
72.080;0.480;N
72.560;0.768;N
73.328;0.624;N
73.952;0.632;N
74.584;0.664;N
75.248;0.584;N
75.832;0.632;N
76.464;0.624;N
77.088;0.624;N
77.712;0.624;N
78.336;0.640;N
78.976;0.664;N
79.640;0.616;N
80.256;0.632;N
80.888;0.632;N
81.520;0.632;N
82.152;0.680;N
82.832;0.312;N
83.144;0.296;N
83.440;0.640;N
84.080;0.648;N
84.728;0.664;N
85.392;0.696;N
86.088;0.632;N
86.720;0.616;N
87.336;0.640;N
87.976;0.632;N
88.608;0.640;N
89.248;0.632;N
89.880;0.640;N
90.520;0.384;N
90.904;0.824;N
91.728;0.792;N
92.520;0.680;N
93.200;0.656;N
93.856;0.640;N
94.496;0.640;N
95.136;0.656;N
95.792;0.640;N
96.432;0.640;N
97.072;0.656;N
97.728;0.704;N
98.432;0.632;N
99.064;0.640;N
99.704;0.664;N
100.368;0.688;N
101.056;0.640;N
101.696;0.664;N
102.360;0.688;N
103.048;0.624;N
103.672;0.656;N
104.328;0.648;N
104.976;0.648;N
105.624;0.640;N
106.264;0.680;N
106.944;0.624;N
107.568;0.648;N
108.216;0.672;N
108.888;0.616;N
109.504;0.632;N
110.136;0.640;N
110.776;0.648;N
111.424;0.672;N
112.096;0.624;N
112.720;0.632;N
113.352;0.672;N
114.024;0.624;N
114.648;0.648;N
115.296;0.640;N
115.936;0.672;N
116.608;0.616;N
117.224;0.632;N
117.856;0.640;N
118.496;0.640;N
119.136;0.680;N
119.816;0.616;N
120.432;0.640;N
121.072;0.640;N
121.712;0.656;N
122.368;0.688;N
123.056;0.632;N
123.688;0.648;N
124.336;0.640;N
124.976;0.640;N
125.616;0.648;N
126.264;0.680;N
126.944;0.624;N
127.568;0.640;N
128.208;0.680;N
128.888;0.664;N
129.552;0.624;N
130.176;0.656;N
130.832;0.688;N
131.520;0.640;N
132.160;0.648;N
132.808;0.664;N
133.472;0.656;N
134.128;0.648;N
134.776;0.688;N
135.464;0.624;N
136.088;0.656;N
136.744;0.648;N
137.392;0.688;N
138.080;0.664;N
138.744;0.632;N
139.376;0.656;N
140.032;0.664;N
140.696;0.672;N
141.368;0.672;N
142.040;0.664;N
142.704;0.664;N
143.368;0.712;N
144.080;0.648;N
144.728;0.672;N
145.400;0.672;N
146.072;0.688;N
146.760;0.728;N
147.488;0.656;N
148.144;0.680;N
148.824;0.680;N
149.504;0.720;N
150.224;0.656;N
150.880;0.664;N
151.544;0.672;N
152.216;0.680;N
152.896;0.720;N
153.616;0.656;N
154.272;0.664;N
154.936;0.680;N
155.616;0.688;N
156.304;0.672;N
156.976;0.736;N
157.712;0.552;N
158.264;0.792;N
159.056;0.720;N
159.776;0.664;N
160.440;0.672;N
161.112;0.704;N
161.816;0.656;N
162.472;0.664;N
163.136;0.672;N
163.808;0.712;N
164.520;0.656;N
165.176;0.672;N
165.848;0.672;N
166.520;0.704;N
167.224;0.280;N
167.504;0.408;N
167.912;0.648;N
168.560;0.624;N
169.184;0.640;N
169.824;0.696;N
170.520;0.640;N
171.160;0.656;N
171.816;0.656;N
172.472;0.704;N
173.176;0.680;N
173.856;0.632;N
174.488;0.664;N
175.152;0.664;N
175.816;0.696;N
176.512;0.664;N
177.176;0.664;N
177.840;0.664;N
178.504;0.672;N
179.176;0.648;N
179.824;0.648;N
180.472;0.696;N
181.168;0.640;N
181.808;0.656;N
182.464;0.648;N
183.112;0.656;N
183.768;0.648;N
184.416;0.656;N
185.072;0.664;N
185.736;0.640;N
186.376;0.656;N
187.032;0.656;N
